Date and Time     	Excel-Time    	1-Laser	2-Laser	3-Sum  	4-TC1  	5-TC2  	6-Tair 	7-rH%  
13.04.17 10:56:08	  42838,455648	   0,02	  17,45	  17,47	  18,56	  18,86	  19,28	  54,68
13.04.17 10:58:44	  42838,457454	   0,11	  24,15	  24,25	  18,56	  18,90	  19,30	  54,65
13.04.17 11:01:13	  42838,459178	   0,73	  25,54	  26,26	  18,56	  18,85	  19,30	  54,65
13.04.17 11:03:42	  42838,460903	   1,19	  25,70	  26,88	  18,63	  18,86	  19,31	  54,65
13.04.17 11:06:12	  42838,462639	   1,38	  35,94	  37,33	  18,62	  18,90	  19,32	  54,66
13.04.17 11:08:41	  42838,464363	   1,34	  36,53	  37,87	  18,63	  19,00	  19,33	  54,81
13.04.17 11:11:10	  42838,466088	   1,39	  45,56	  46,95	  18,63	  18,92	  19,35	  54,63
13.04.17 11:13:39	  42838,467812	   1,39	  52,85	  54,24	  18,63	  18,95	  19,36	  54,63
13.04.17 11:16:08	  42838,469537	   1,42	  61,10	  62,52	  18,63	  18,92	  19,37	  54,60
13.04.17 11:18:44	  42838,471343	   1,43	  69,49	  70,92	  18,68	  18,98	  19,38	  54,63
13.04.17 11:21:14	  42838,473079	   1,52	  75,54	  77,06	  18,68	  18,97	  19,39	  54,67
13.04.17 11:23:43	  42838,474803	   2,60	  85,52	  88,12	  18,68	  19,16	  19,40	  54,61
13.04.17 11:26:12	  42838,476528	   2,66	  92,56	  95,22	  18,69	  18,99	  19,40	  54,76
13.04.17 11:28:41	  42838,478252	   2,64	  99,65	 102,29	  18,75	  18,91	  19,41	  54,76
13.04.17 11:31:10	  42838,479977	   2,64	 107,22	 109,87	  18,75	  18,97	  19,42	  54,39
13.04.17 11:33:40	  42838,481713	   2,68	 116,20	 118,89	  18,74	  18,97	  19,43	  54,64
13.04.17 11:36:09	  42838,483437	   2,64	 125,90	 128,53	  18,76	  19,01	  19,44	  54,61
13.04.17 11:38:38	  42838,485162	   2,61	 136,60	 139,21	  18,75	  19,02	  19,44	  54,64
13.04.17 11:41:14	  42838,486968	   2,61	 144,93	 147,54	  18,75	  19,07	  19,46	  54,65
13.04.17 11:43:43	  42838,488692	   2,64	 153,19	 155,84	  18,76	  18,99	  19,47	  54,62
13.04.17 11:46:12	  42838,490417	   2,66	 161,70	 164,36	  18,75	  19,13	  19,48	  54,74
13.04.17 11:48:41	  42838,492141	   2,83	 172,87	 175,70	  18,82	  19,05	  19,49	  54,84
13.04.17 11:51:11	  42838,493877	   3,34	 180,45	 183,79	  18,81	  19,09	  19,50	  54,68
13.04.17 11:53:40	  42838,495602	   3,94	 196,18	 200,12	  18,81	  19,02	  19,52	  54,75
13.04.17 11:56:09	  42838,497326	   3,91	 206,24	 210,16	  18,81	  19,17	  19,53	  54,59
13.04.17 11:58:38	  42838,499051	   3,96	 219,27	 223,23	  18,87	  19,18	  19,55	  54,66
13.04.17 12:01:14	  42838,500856	   3,97	 236,26	 240,23	  18,88	  19,13	  19,57	  54,72
13.04.17 12:03:43	  42838,502581	   3,96	 246,27	 250,23	  18,87	  19,14	  19,57	  54,75
13.04.17 12:06:13	  42838,504317	   3,97	 260,65	 264,63	  18,88	  19,17	  19,58	  54,66
13.04.17 12:08:42	  42838,506042	   3,97	 277,68	 281,65	  18,88	  19,08	  19,59	  54,76
13.04.17 12:11:11	  42838,507766	   3,97	 287,92	 291,89	  18,87	  19,09	  19,60	  54,82
13.04.17 12:13:40	  42838,509491	   3,99	 301,92	 305,91	  18,88	  19,00	  19,61	  54,70
13.04.17 12:16:10	  42838,511227	   3,97	 312,99	 316,97	  18,94	  19,12	  19,62	  54,73
13.04.17 12:18:39	  42838,512951	   3,95	 326,17	 330,12	  18,93	  19,20	  19,63	  54,86
13.04.17 12:21:08	  42838,514676	   3,98	 336,77	 340,75	  18,88	  19,15	  19,64	  54,83
13.04.17 12:23:44	  42838,516481	   4,31	 349,71	 354,02	  18,94	  19,16	  19,65	  54,89
13.04.17 12:26:13	  42838,518206	   4,15	 358,46	 362,61	  18,94	  19,25	  19,66	  54,86
13.04.17 12:28:42	  42838,519931	   4,82	 367,89	 372,71	  18,94	  19,22	  19,68	  54,96
13.04.17 12:31:12	  42838,521667	   4,82	 380,59	 385,41	  19,01	  19,07	  19,68	  54,80
13.04.17 12:33:41	  42838,523391	   5,13	 391,58	 396,71	  19,00	  19,15	  19,70	  54,87
13.04.17 12:36:10	  42838,525116	   5,28	 407,45	 412,73	  19,00	  19,26	  19,71	  54,84
13.04.17 12:38:39	  42838,526840	   5,29	 416,66	 421,95	  19,00	  19,31	  19,72	  54,84
13.04.17 12:41:08	  42838,528565	   5,31	 428,56	 433,87	  19,01	  19,18	  19,72	  54,81
13.04.17 12:43:44	  42838,530370	   5,30	 437,73	 443,02	  19,00	  19,22	  19,73	  54,90
13.04.17 12:46:14	  42838,532106	   5,25	 449,57	 454,82	  19,06	  19,19	  19,75	  55,03
13.04.17 12:48:43	  42838,533831	   5,30	 461,54	 466,83	  19,06	  19,25	  19,75	  55,00
13.04.17 12:51:13	  42838,535567	   5,27	 472,30	 477,58	  19,00	  19,29	  19,76	  55,03
13.04.17 12:53:42	  42838,537292	   5,26	 480,53	 485,79	  19,07	  19,24	  19,77	  54,94
13.04.17 12:56:11	  42838,539016	   5,27	 488,78	 494,05	  19,06	  19,25	  19,77	  54,94
13.04.17 12:58:40	  42838,540741	   5,25	 496,39	 501,65	  19,07	  19,19	  19,79	  55,00
13.04.17 13:01:09	  42838,542465	   5,30	 506,79	 512,09	  19,07	  19,30	  19,79	  55,06
13.04.17 13:03:39	  42838,544201	   5,27	 515,08	 520,35	  19,06	  19,31	  19,80	  55,07
13.04.17 13:06:08	  42838,545926	   5,34	 525,47	 530,81	  19,13	  19,37	  19,81	  55,01
13.04.17 13:08:44	  42838,547731	   5,40	 531,71	 537,11	  19,07	  19,29	  19,82	  55,10
13.04.17 13:11:13	  42838,549456	   5,67	 536,37	 542,04	  19,07	  19,31	  19,84	  55,13
13.04.17 13:13:42	  42838,551181	   5,78	 544,22	 550,00	  19,13	  19,31	  19,86	  55,01
13.04.17 13:16:11	  42838,552905	   6,00	 553,21	 559,20	  19,13	  19,40	  19,86	  55,01
13.04.17 13:18:41	  42838,554641	   6,12	 558,33	 564,45	  19,13	  19,27	  19,87	  55,08
13.04.17 13:21:10	  42838,556366	   6,38	 563,79	 570,17	  19,14	  19,41	  19,87	  55,20
13.04.17 13:23:39	  42838,558090	   6,25	 571,57	 577,81	  19,13	  19,34	  19,88	  55,23
13.04.17 13:26:08	  42838,559815	   6,54	 575,49	 582,03	  19,13	  19,38	  19,88	  55,14
13.04.17 13:28:44	  42838,561620	   7,08	 580,75	 587,83	  19,19	  19,39	  19,89	  55,26
13.04.17 13:31:13	  42838,563345	   9,16	 586,08	 595,24	  19,19	  19,35	  19,90	  55,27
13.04.17 13:33:43	  42838,565081	   9,06	 593,84	 602,91	  19,19	  19,39	  19,91	  55,14
13.04.17 13:36:12	  42838,566806	   9,25	 598,08	 607,33	  19,19	  19,36	  19,92	  55,18
13.04.17 13:38:41	  42838,568530	   9,28	 601,83	 611,11	  19,20	  19,41	  19,93	  55,18
13.04.17 13:41:10	  42838,570255	   9,33	 605,63	 614,95	  19,19	  19,42	  19,94	  55,18
13.04.17 13:43:40	  42838,571991	   9,30	 609,78	 619,08	  19,19	  19,43	  19,95	  55,21
13.04.17 13:46:09	  42838,573715	   9,15	 615,62	 624,77	  19,26	  19,43	  19,95	  55,27
13.04.17 13:48:38	  42838,575440	   9,20	 621,28	 630,48	  19,26	  19,39	  19,97	  55,24
13.04.17 13:51:14	  42838,577245	   9,28	 624,85	 634,13	  19,26	  19,43	  19,97	  55,34
13.04.17 13:53:44	  42838,578981	   9,32	 627,75	 637,07	  19,25	  19,40	  19,98	  55,37
13.04.17 13:56:13	  42838,580706	   9,30	 631,67	 640,97	  19,25	  19,53	  19,99	  55,43
13.04.17 13:58:42	  42838,582431	   9,28	 634,34	 643,62	  19,25	  19,49	  20,00	  55,25
13.04.17 14:01:11	  42838,584155	   9,26	 636,42	 645,67	  19,26	  19,43	  20,01	  55,25
13.04.17 14:03:40	  42838,585880	   9,30	 639,69	 648,99	  19,31	  19,50	  20,03	  55,22
13.04.17 14:06:10	  42838,587616	   9,29	 642,21	 651,50	  19,32	  19,39	  20,03	  55,28
13.04.17 14:08:39	  42838,589340	   9,15	 644,90	 654,04	  19,32	  19,39	  20,03	  55,32
13.04.17 14:11:08	  42838,591065	   9,31	 645,28	 654,59	  19,31	  19,48	  20,04	  55,25
13.04.17 14:13:44	  42838,592870	   9,29	 647,47	 656,76	  19,32	  19,52	  20,05	  55,26
13.04.17 14:16:13	  42838,594595	   9,32	 648,88	 658,20	  19,32	  19,50	  20,07	  55,29
13.04.17 14:18:42	  42838,596319	   9,32	 650,20	 659,52	  19,32	  19,55	  20,08	  55,29
13.04.17 14:21:12	  42838,598056	   9,35	 651,64	 660,99	  19,38	  19,56	  20,09	  55,26
13.04.17 14:23:41	  42838,599780	   9,87	 654,06	 663,93	  19,32	  19,55	  20,10	  55,20
13.04.17 14:26:10	  42838,601505	  10,00	 656,70	 666,70	  19,38	  19,60	  20,11	  55,23
13.04.17 14:28:39	  42838,603229	  10,17	 657,98	 668,15	  19,38	  19,58	  20,12	  55,30
13.04.17 14:31:09	  42838,604965	  10,56	 658,02	 668,58	  19,38	  19,60	  20,13	  55,33
13.04.17 14:33:45	  42838,606771	  10,59	 660,16	 670,74	  19,39	  19,60	  20,14	  55,39
13.04.17 14:36:14	  42838,608495	  10,21	 661,39	 671,60	  19,38	  19,64	  20,15	  55,33
13.04.17 14:38:43	  42838,610220	  10,01	 663,31	 673,33	  19,44	  19,50	  20,17	  55,30
13.04.17 14:41:12	  42838,611944	  10,62	 664,61	 675,23	  19,44	  19,69	  20,18	  55,18
13.04.17 14:43:41	  42838,613669	  10,60	 664,63	 675,23	  19,44	  19,69	  20,19	  55,15
13.04.17 14:46:11	  42838,615405	  10,59	 665,93	 676,52	  19,44	  19,65	  20,20	  55,15
13.04.17 14:48:40	  42838,617130	  10,58	 667,40	 677,98	  19,45	  19,65	  20,22	  55,19
13.04.17 14:51:09	  42838,618854	  10,54	 665,95	 676,49	  19,45	  19,63	  20,23	  55,22
13.04.17 14:53:38	  42838,620579	  10,59	 667,24	 677,83	  19,50	  19,72	  20,24	  55,13
13.04.17 14:56:14	  42838,622384	  10,57	 668,56	 679,13	  19,51	  19,75	  20,25	  55,16
13.04.17 14:58:43	  42838,624109	  10,58	 669,85	 680,43	  19,50	  19,72	  20,27	  55,35
13.04.17 15:01:13	  42838,625845	  10,60	 669,37	 679,97	  19,50	  19,72	  20,27	  55,29
13.04.17 15:03:42	  42838,627569	  10,60	 669,79	 680,40	  19,50	  19,73	  20,29	  55,29
13.04.17 15:06:11	  42838,629294	  10,59	 670,01	 680,60	  19,51	  19,70	  20,30	  55,29
13.04.17 15:08:40	  42838,631019	  10,57	 669,84	 680,41	  19,57	  19,67	  20,31	  55,23
13.04.17 15:11:10	  42838,632755	  10,59	 671,23	 681,82	  19,51	  19,71	  20,32	  55,23
13.04.17 15:13:39	  42838,634479	  10,60	 671,25	 681,85	  19,57	  19,79	  20,34	  55,24
13.04.17 15:16:08	  42838,636204	  10,63	 671,25	 681,88	  19,57	  19,80	  20,35	  55,45
13.04.17 15:18:44	  42838,638009	  10,60	 671,55	 682,14	  19,58	  19,82	  20,36	  55,30
13.04.17 15:21:13	  42838,639734	  10,65	 673,84	 684,50	  19,57	  19,86	  20,38	  55,27
13.04.17 15:23:42	  42838,641458	  10,60	 673,86	 684,45	  19,58	  19,86	  20,38	  55,37
13.04.17 15:26:12	  42838,643194	  10,65	 672,58	 683,23	  19,58	  19,91	  20,39	  55,24
13.04.17 15:28:41	  42838,644919	  10,62	 672,94	 683,56	  19,64	  19,90	  20,40	  55,34
13.04.17 15:31:10	  42838,646644	  10,62	 672,53	 683,15	  19,64	  19,92	  20,41	  55,25
13.04.17 15:33:39	  42838,648368	  10,61	 673,87	 684,48	  19,64	  19,91	  20,42	  55,34
13.04.17 15:36:08	  42838,650093	  10,63	 672,64	 683,27	  19,63	  19,85	  20,43	  55,44
13.04.17 15:38:44	  42838,651898	  10,60	 672,58	 683,18	  19,64	  19,87	  20,44	  55,28
13.04.17 15:41:14	  42838,653634	  10,61	 672,56	 683,17	  19,63	  19,89	  20,45	  55,19
