Date and Time     	Excel-Time    	1-Laser-	2-Laser-	3-Sum   	4-TC1  	5-Tair 	6-rH%  
14.04.16 04:09:02	  42474,172940	-228,6397	-34,7632	-263,4029	21,3898	21,2819	21,2900	42,2185
14.04.16 04:14:18	  42474,176597	-223,6788	-33,1054	-256,7843	21,3995	21,2325	21,2800	42,3533
14.04.16 04:19:34	  42474,180255	-219,1650	-32,6149	-251,7800	21,3341	21,2397	21,2600	42,1844
14.04.16 04:24:50	  42474,183912	-215,1790	-31,7767	-246,9557	21,3364	21,2372	21,2300	42,2963
14.04.16 04:30:07	  42474,187581	-211,0129	-28,1011	-239,1140	21,3271	21,1653	21,2100	42,5358
14.04.16 04:35:23	  42474,191238	-207,0827	-29,5291	-236,6118	21,3286	21,1774	21,2000	42,4370
14.04.16 04:40:39	  42474,194896	-202,4819	-28,8462	-231,3281	21,2602	21,1687	21,1900	42,2799
14.04.16 04:45:55	  42474,198553	-198,4400	-28,3060	-226,7460	21,2703	21,1780	21,1600	42,2165
14.04.16 04:51:12	  42474,202222	-195,1742	-26,6731	-221,8472	21,2661	21,1177	21,1400	42,2810
14.04.16 04:56:28	  42474,205880	-191,0081	-27,5175	-218,5255	21,2693	21,1051	21,1200	42,1709
14.04.16 05:01:44	  42474,209537	-188,5804	-25,5555	-214,1359	21,2022	21,1189	21,1100	42,1595
14.04.16 05:07:00	  42474,213194	-187,7546	-27,4181	-215,1728	21,2050	21,0655	21,0800	42,1253
14.04.16 05:12:17	  42474,216863	-185,9479	-26,2260	-212,1739	21,2072	21,0583	21,0800	42,2416
14.04.16 05:17:33	  42474,220521	-183,0794	-26,9214	-210,0008	21,2024	21,0584	21,0600	42,0154
14.04.16 05:22:49	  42474,224178	-177,5411	-26,3005	-203,8417	21,1389	21,0580	21,0500	42,4393
14.04.16 05:28:05	  42474,227836	-173,3936	-24,8229	-198,2165	21,1445	21,0632	21,0300	42,0393
14.04.16 05:33:21	  42474,231493	-170,5190	-25,1954	-195,7143	21,1479	21,0024	21,0100	41,9876
14.04.16 05:38:38	  42474,235162	-166,7626	-24,9098	-191,6724	21,1410	21,0025	21,0000	41,9762
14.04.16 05:43:54	  42474,238819	-163,0187	-23,5438	-186,5625	21,1455	20,9865	20,9800	41,8955
14.04.16 05:49:10	  42474,242477	-162,0936	-22,4262	-184,5198	21,0828	20,9920	20,9600	41,9017
14.04.16 05:54:26	  42474,246134	-157,7971	-20,8927	-178,6898	21,0779	20,9929	20,9400	41,8500
14.04.16 05:59:43	  42474,249803	-158,3621	-20,1104	-178,4724	21,0754	20,8993	20,9200	41,7983
14.04.16 06:04:59	  42474,253461	-157,0644	-19,7627	-176,8271	21,0147	20,9309	20,9000	41,7467
14.04.16 06:10:15	  42474,257118	-156,5926	-19,5888	-176,1814	21,0171	20,9267	20,8800	41,8685
14.04.16 06:15:31	  42474,260775	-156,6360	-19,3653	-176,0013	21,0173	20,8763	20,8600	41,9324
14.04.16 06:20:48	  42474,264444	-156,9154	-18,3533	-175,2687	21,0163	20,8570	20,8500	41,6032
14.04.16 06:26:04	  42474,268102	-153,1032	-18,5830	-171,6862	20,9496	20,8579	20,8300	41,7827
14.04.16 06:31:20	  42474,271759	-152,1595	-17,2729	-169,4324	20,9523	20,8497	20,8100	41,8177
14.04.16 06:36:36	  42474,275417	-150,0671	-15,4972	-165,5643	20,9527	20,8057	20,7900	41,8237
14.04.16 06:41:53	  42474,279086	-148,7881	-13,0820	-161,8701	20,9582	20,7864	20,7700	41,7721
14.04.16 06:47:09	  42474,282743	-145,9507	-13,4669	-159,4176	20,8889	20,8171	20,7600	41,9046
14.04.16 06:52:25	  42474,286400	-145,8513	-11,7036	-157,5549	20,8893	20,7237	20,7300	41,8128
14.04.16 06:57:41	  42474,290058	-142,5917	-12,2190	-154,8106	20,8875	20,7545	20,7200	41,8301
14.04.16 07:02:58	  42474,293727	-139,7605	-10,5860	-150,3465	20,8898	20,7329	20,7100	41,8762
14.04.16 07:08:14	  42474,297384	-137,5377	-11,7781	-149,3158	20,8848	20,7417	20,6900	41,8821
14.04.16 07:13:30	  42474,301042	-136,7554	-10,3936	-147,1490	20,8937	20,7437	20,6800	41,8993
14.04.16 07:18:46	  42474,304699	-135,1659	-10,5053	-145,6713	20,8277	20,7451	20,6700	41,9166
14.04.16 07:24:02	  42474,308356	-133,2226	-9,1704	-142,3930	20,8270	20,7219	20,6500	42,0370
14.04.16 07:29:19	  42474,312026	-130,9129	-7,5437	-138,4566	20,8258	20,7378	20,6500	41,9797
14.04.16 07:34:35	  42474,315683	-129,7581	-9,1766	-138,9347	20,8259	20,6720	20,6400	42,1401
14.04.16 07:39:51	  42474,319340	-128,1003	-9,0773	-137,1776	20,8241	20,6748	20,6400	42,1974
14.04.16 07:45:07	  42474,322998	-126,2811	-6,6496	-132,9308	20,8273	20,6764	20,6300	42,3862
14.04.16 07:50:24	  42474,326667	-124,6048	-6,8483	-131,4531	20,8307	20,6776	20,6300	42,4148
14.04.16 07:55:40	  42474,330324	-122,9780	-8,0094	-130,9874	20,7666	20,6230	20,6100	42,6774
14.04.16 08:00:56	  42474,333982	-122,5496	-8,0528	-130,6025	20,7666	20,6839	20,6100	42,4774
14.04.16 08:06:12	  42474,337639	-118,7871	-7,1153	-125,9024	20,7678	20,6246	20,6200	42,6891
14.04.16 08:11:29	  42474,341308	-117,5081	-8,0032	-125,5112	20,7653	20,6257	20,6100	42,5917
14.04.16 08:16:45	  42474,344965	-117,4460	-7,6306	-125,0766	20,7614	20,6210	20,6200	42,3746
14.04.16 08:22:01	  42474,348623	-116,1235	-6,6434	-122,7669	20,7674	20,6177	20,6200	42,6033
14.04.16 08:27:17	  42474,352280	-114,7576	-6,5503	-121,3079	20,7613	20,6066	20,6300	42,5864
14.04.16 08:32:34	  42474,355949	-113,6710	-6,6000	-120,2710	20,7728	20,6146	20,6300	42,8150
14.04.16 08:37:50	  42474,359606	-113,3730	-5,9977	-119,3707	20,7673	20,6835	20,6300	42,9007
14.04.16 08:43:06	  42474,363264	-110,9826	-6,5068	-117,4894	20,7582	20,6803	20,6500	43,0670
14.04.16 08:48:22	  42474,366921	-107,7602	-5,3830	-113,1433	20,7704	20,6825	20,6700	43,1478
14.04.16 08:53:39	  42474,370590	-106,3322	-6,6186	-112,9508	20,7642	20,6742	20,6800	43,2453
14.04.16 08:58:55	  42474,374248	-104,6124	-5,8177	-110,4300	20,8298	20,6777	20,7100	43,3380
14.04.16 09:04:11	  42474,377905	-104,9104	-7,1277	-112,0381	20,8294	20,6697	20,7200	43,2640
14.04.16 09:09:27	  42474,381562	-101,3900	-5,5507	-106,9407	20,8261	20,6508	20,7300	43,3617
14.04.16 09:14:43	  42474,385220	-98,9499	-6,6000	-105,5499	20,8275	20,6831	20,7500	43,4712
14.04.16 09:20:00	  42474,388889	-96,3981	-7,8355	-104,2336	20,8924	20,7473	20,7800	43,6213
14.04.16 09:25:16	  42474,392546	-94,9701	-7,9473	-102,9174	20,8900	20,7434	20,8000	43,5306
14.04.16 09:30:32	  42474,396204	-92,6790	-7,9225	-100,6015	20,8843	20,7941	20,8200	43,6116
14.04.16 09:35:48	  42474,399861	-91,1703	-7,8728	-99,0431	20,8858	20,7901	20,8400	43,7214
14.04.16 09:41:05	  42474,403530	-91,0709	-8,0280	-99,0989	20,9480	20,7917	20,8600	43,8599
14.04.16 09:46:21	  42474,407188	-90,9716	-10,4805	-101,4521	20,9596	20,7997	20,8900	44,1538
14.04.16 09:51:37	  42474,410845	-89,8416	-11,4180	-101,2596	21,0217	20,8643	20,9100	44,3498
14.04.16 09:56:53	  42474,414502	-89,2021	-11,7098	-100,9119	21,0145	20,8652	20,9300	44,3453
14.04.16 10:02:10	  42474,418171	-89,1276	-12,5046	-101,6321	21,0206	20,8696	20,9600	44,6110
14.04.16 10:07:26	  42474,421829	-89,0903	-12,6349	-101,7253	21,0235	20,8689	20,9900	44,5325
14.04.16 10:12:42	  42474,425486	-88,4819	-13,3303	-101,8122	21,0805	20,9241	21,0100	44,6429
14.04.16 10:17:58	  42474,429144	-87,3022	-14,1251	-101,4272	21,0780	20,9155	21,0300	44,7533
14.04.16 10:23:15	  42474,432813	-85,8866	-12,9764	-98,8630	21,1420	20,9197	21,0500	44,8063
14.04.16 10:28:31	  42474,436470	-86,1225	-14,2927	-100,4152	21,1467	20,9943	21,0900	44,9124
14.04.16 10:33:47	  42474,440127	-84,5951	-12,8336	-97,4288	21,1404	21,0035	21,1300	44,9323
14.04.16 10:39:03	  42474,443785	-81,8570	-13,0944	-94,9514	21,1470	20,9884	21,1500	45,1582
14.04.16 10:44:20	  42474,447454	-79,9385	-13,1192	-93,0578	21,2031	20,9862	21,1800	45,3676
14.04.16 10:49:36	  42474,451111	-78,9575	-12,7405	-91,6980	21,2074	21,0515	21,1900	45,4951
14.04.16 10:54:52	  42474,454769	-78,7092	-13,8332	-92,5424	21,2062	21,0666	21,2100	45,4620
14.04.16 11:00:08	  42474,458426	-78,4049	-14,0940	-92,4990	21,2697	21,1331	21,2500	45,5977
14.04.16 11:05:25	  42474,462095	-76,8527	-14,2306	-91,0833	21,2698	21,1273	21,2700	45,6800
14.04.16 11:10:41	  42474,465752	-75,5799	-13,3117	-88,8916	21,2710	21,1474	21,2900	45,9065
14.04.16 11:15:57	  42474,469410	-77,7033	-14,2989	-92,0023	21,2735	21,1434	21,3300	46,2445
14.04.16 11:21:13	  42474,473067	-77,4115	-14,2741	-91,6856	21,3310	21,1924	21,3500	46,3560
14.04.16 11:26:29	  42474,476725	-74,5120	-15,7083	-90,2203	21,3316	21,2121	21,3700	46,2944
14.04.16 11:31:46	  42474,480394	-76,1760	-16,4037	-92,5797	21,3278	21,1818	21,3800	46,9413
14.04.16 11:37:02	  42474,484051	-74,3568	-18,0614	-92,4182	21,3344	21,2673	21,4000	46,8224
14.04.16 11:42:18	  42474,487708	-73,7235	-19,1232	-92,8467	21,3918	21,2619	21,4100	46,9504
14.04.16 11:47:34	  42474,491366	-72,0968	-19,7502	-91,8470	21,3305	21,2479	21,4400	47,1325
14.04.16 11:52:51	  42474,495035	-72,3141	-22,0475	-94,3616	21,3967	21,2993	21,4500	47,0586
14.04.16 11:58:07	  42474,498692	-71,4014	-22,3828	-93,7842	21,3982	21,2926	21,4800	46,7207
14.04.16 12:03:23	  42474,502350	-71,2400	-23,6742	-94,9142	21,4565	21,3443	21,5100	47,4811
14.04.16 12:08:39	  42474,506007	-70,1969	-25,7418	-95,9386	21,4558	21,3249	21,5300	47,5643
14.04.16 12:13:56	  42474,509676	-68,8123	-27,4119	-96,2242	21,4575	21,3813	21,5600	47,8625
14.04.16 12:19:12	  42474,513333	-68,5950	-28,8151	-97,4101	21,5272	21,4035	21,5900	47,5540
14.04.16 12:24:28	  42474,516991	-67,6575	-27,6354	-95,2929	21,5229	21,4134	21,6100	47,4057
14.04.16 12:29:44	  42474,520648	-67,8686	-29,6657	-97,5343	21,5154	21,4702	21,6300	47,6049
14.04.16 12:35:01	  42474,524317	-67,3284	-29,4360	-96,7644	21,5885	21,4859	21,6600	47,8170
14.04.16 12:40:17	  42474,527975	-67,1794	-30,0010	-97,1804	21,5887	21,4653	21,6600	47,5851
14.04.16 12:45:33	  42474,531632	-66,4095	-31,5532	-97,9627	21,5808	21,4633	21,6800	47,9584
14.04.16 12:50:49	  42474,535289	-67,3036	-30,8392	-98,1428	21,6452	21,5255	21,6900	48,0871
14.04.16 12:56:06	  42474,538958	-65,9066	-31,7643	-97,6709	21,6420	21,5238	21,7000	48,1869
14.04.16 13:01:22	  42474,542616	-67,4402	-32,5032	-99,9433	21,6514	21,5630	21,7200	48,3285
14.04.16 13:06:38	  42474,546273	-66,8007	-32,4287	-99,2293	21,6508	21,5492	21,7300	48,4573
14.04.16 13:11:54	  42474,549931	-67,2850	-33,5462	-100,8312	21,6473	21,5606	21,7400	48,1513
14.04.16 13:17:10	  42474,553588	-65,4285	-33,3600	-98,7885	21,7069	21,6144	21,7600	48,5831
14.04.16 13:22:27	  42474,557257	-64,6772	-33,9871	-98,6643	21,7118	21,6131	21,7800	48,3188
14.04.16 13:27:43	  42474,560914	-65,1802	-33,9374	-99,1176	21,7062	21,6901	21,8000	48,1702
14.04.16 13:32:59	  42474,564572	-63,3920	-34,1175	-97,5095	21,7109	21,6791	21,8100	48,2702
14.04.16 13:38:15	  42474,568229	-63,2989	-34,0181	-97,3170	21,7693	21,6636	21,8100	47,8339
14.04.16 13:43:32	  42474,571898	-62,1751	-35,2102	-97,3853	21,7688	21,6907	21,8300	47,8594
14.04.16 13:48:48	  42474,575556	-62,1006	-35,9553	-98,0558	21,7695	21,7010	21,8500	47,7390
14.04.16 13:54:04	  42474,579213	-58,7851	-35,0488	-93,8339	21,8329	21,7505	21,8600	47,7517
14.04.16 13:59:20	  42474,582870	-58,8223	-36,0236	-94,8459	21,8328	21,7551	21,8800	47,4559
14.04.16 14:04:37	  42474,586539	-57,2515	-36,4333	-93,6848	21,8330	21,7686	21,9000	47,5395
14.04.16 14:09:53	  42474,590197	-57,7482	-37,0666	-94,8148	21,8355	21,7537	21,8900	47,0297
14.04.16 14:15:09	  42474,593854	-55,7303	-36,7252	-92,4555	21,8387	21,7801	21,9000	47,2178
14.04.16 14:20:25	  42474,597512	-54,6252	-37,8365	-92,4617	21,8991	21,8501	21,9200	47,3014
14.04.16 14:25:42	  42474,601181	-55,1281	-37,9110	-93,0391	21,8955	21,8468	21,9600	46,9410
14.04.16 14:30:58	  42474,604838	-53,7746	-37,8241	-91,5987	21,9600	21,8965	22,0000	46,9319
14.04.16 14:36:14	  42474,608495	-52,4335	-39,2894	-91,7229	21,9550	21,9218	22,0300	46,7632
14.04.16 14:41:30	  42474,612153	-53,3772	-39,5253	-92,9025	21,9648	21,9681	22,0700	46,3407
14.04.16 14:46:47	  42474,615822	-51,7008	-39,1838	-90,8847	22,0315	21,9626	22,1100	46,1531
14.04.16 14:52:03	  42474,619479	-53,0295	-40,0469	-93,0764	22,0250	21,9339	22,1300	45,7629
14.04.16 14:57:19	  42474,623137	-50,9433	-40,5001	-91,4435	22,0236	22,0267	22,1500	46,2018
14.04.16 15:02:35	  42474,626794	-49,5898	-42,9091	-92,4990	22,0920	22,0363	22,1800	46,2383
14.04.16 15:07:52	  42474,630463	-49,5464	-42,6546	-92,2009	22,0887	22,0242	22,2300	45,6753
14.04.16 15:13:08	  42474,634120	-49,2732	-43,8032	-93,0764	22,1484	22,0724	22,2600	45,7410
14.04.16 15:18:24	  42474,637778	-48,6523	-43,9584	-92,6107	22,1456	22,0733	22,2700	45,4552
14.04.16 15:23:40	  42474,641435	-48,6212	-45,0263	-93,6476	22,1479	22,0725	22,2800	45,8841
14.04.16 15:28:56	  42474,645093	-46,0694	-47,0690	-93,1385	22,1512	22,0764	22,3000	46,4140
14.04.16 15:34:13	  42474,648762	-44,7532	-47,6961	-92,4493	22,1566	22,0931	22,3100	46,7233
14.04.16 15:39:29	  42474,652419	-44,8649	-49,6767	-94,5417	22,2176	22,0895	22,3400	47,0275
14.04.16 15:44:45	  42474,656076	-45,1629	-50,7198	-95,8828	22,2155	22,1362	22,3700	47,4209
14.04.16 15:50:01	  42474,659734	-44,1757	-52,0423	-96,2180	22,2111	22,1511	22,3600	47,3788
14.04.16 15:55:18	  42474,663403	-45,0015	-53,4890	-98,4905	22,2141	22,1434	22,3900	47,5941
14.04.16 16:00:34	  42474,667060	-44,8463	-53,7684	-98,6146	22,2111	22,1242	22,3900	47,5941
14.04.16 16:05:50	  42474,670718	-45,5479	-54,8487	-100,3966	22,2151	22,1424	22,4000	47,7550
14.04.16 16:11:06	  42474,674375	-45,1443	-55,3951	-100,5394	22,2103	22,2024	22,4200	47,4235
14.04.16 16:16:23	  42474,678044	-44,9084	-56,1339	-101,0423	22,2761	22,1383	22,4200	47,6018
14.04.16 16:21:39	  42474,681701	-44,9270	-58,2822	-103,2092	22,2727	22,1804	22,4200	47,7206
14.04.16 16:26:55	  42474,685359	-46,2122	-59,4556	-105,6679	22,2136	22,1443	22,4100	47,7081
14.04.16 16:32:11	  42474,689016	-44,1074	-59,9337	-104,0411	22,2171	22,1129	22,4200	47,7206
14.04.16 16:37:28	  42474,692685	-44,9953	-60,1883	-105,1836	22,2104	22,1548	22,3800	47,6410
14.04.16 16:42:44	  42474,696343	-47,0132	-61,8274	-108,8406	22,2191	22,1191	22,3800	47,6410
14.04.16 16:48:00	  42474,700000	-45,8770	-62,4172	-108,2942	22,2123	22,1564	22,3700	47,6582
14.04.16 16:53:16	  42474,703657	-45,9390	-62,8394	-108,7785	22,2143	22,1754	22,3900	47,6238
14.04.16 16:58:33	  42474,707326	-46,4792	-65,3230	-111,8022	22,2766	22,2244	22,4000	47,5769
14.04.16 17:03:49	  42474,710984	-43,9398	-64,8511	-108,7909	22,2771	22,2207	22,4100	47,5597
14.04.16 17:09:05	  42474,714641	-45,3430	-66,3288	-111,6718	22,2784	22,1508	22,4100	47,5002
14.04.16 17:14:21	  42474,718299	-44,6104	-67,0552	-111,6656	22,2770	22,1967	22,4000	47,3987
14.04.16 17:19:37	  42474,721956	-45,3740	-66,5647	-111,9388	22,2783	22,1704	22,3900	47,4457
14.04.16 17:24:54	  42474,725625	-45,0015	-67,1670	-112,1685	22,2781	22,1948	22,4000	47,1609
14.04.16 17:30:10	  42474,729282	-44,8960	-67,4774	-112,3734	22,2129	22,1676	22,3900	46,7916
14.04.16 17:35:26	  42474,732940	-44,4365	-66,9745	-111,4110	22,2815	22,1911	22,3600	46,7548
14.04.16 17:40:43	  42474,736609	-43,6169	-69,9858	-113,6027	22,2185	22,1442	22,3600	46,6953
14.04.16 17:45:59	  42474,740266	-42,8533	-67,9928	-110,8460	22,2747	22,2114	22,3600	46,6656
14.04.16 17:51:15	  42474,743924	-44,2689	-69,6319	-113,9008	22,2169	22,1496	22,3600	46,5168
14.04.16 17:56:31	  42474,747581	-44,7718	-68,2970	-113,0688	22,2201	22,1997	22,3700	46,5885
14.04.16 18:01:47	  42474,751238	-44,3993	-70,8861	-115,2853	22,2127	22,2457	22,3700	46,6480
14.04.16 18:07:04	  42474,754907	-43,3624	-71,8360	-115,1984	22,2725	22,2507	22,4100	46,6969
14.04.16 18:12:20	  42474,758565	-44,6166	-71,3269	-115,9435	22,2734	22,2267	22,4500	46,8948
14.04.16 18:17:36	  42474,762222	-44,9270	-71,8795	-116,8065	22,2757	22,2674	22,4900	46,8842
14.04.16 18:22:52	  42474,765880	-45,4423	-70,7495	-116,1918	22,3385	22,2492	22,5100	46,7593
14.04.16 18:28:09	  42474,769549	-45,6162	-72,2768	-117,8930	22,3423	22,2315	22,5300	46,8135
14.04.16 18:33:25	  42474,773206	-45,0139	-72,5190	-117,5329	22,4008	22,2248	22,5400	47,0350
14.04.16 18:38:41	  42474,776863	-45,0450	-75,6296	-120,6746	22,3412	22,2161	22,5600	46,8801
14.04.16 18:43:57	  42474,780521	-45,2312	-77,7468	-122,9780	22,3404	22,2087	22,5600	46,8202
14.04.16 18:49:14	  42474,784190	-44,9891	-79,5039	-124,4930	22,3373	22,2826	22,5600	47,0595
14.04.16 18:54:30	  42474,787847	-45,0263	-79,3487	-124,3750	22,3430	22,2026	22,5500	46,8978
14.04.16 18:59:46	  42474,791505	-45,0884	-80,0441	-125,1325	22,3423	22,2010	22,5300	46,6042
14.04.16 19:05:02	  42474,795162	-45,1257	-79,6219	-124,7476	22,3400	22,1972	22,5300	46,7238
14.04.16 19:10:19	  42474,798831	-45,9887	-80,9754	-126,9641	22,3446	22,1929	22,5200	46,9507
14.04.16 19:15:35	  42474,802488	-45,0574	-82,1923	-127,2497	22,3409	22,1899	22,5100	47,2966
14.04.16 19:20:51	  42474,806146	-45,0326	-82,2420	-127,2745	22,3393	22,1805	22,4900	46,9737
14.04.16 19:26:07	  42474,809803	-45,0263	-83,5210	-128,5474	22,3388	22,1931	22,4900	47,3018
14.04.16 19:31:24	  42474,813472	-45,7279	-84,8311	-130,5590	22,2792	22,1908	22,4600	47,3243
14.04.16 19:36:40	  42474,817130	-45,5293	-86,0604	-131,5897	22,2768	22,1805	22,4500	47,6094
14.04.16 19:41:56	  42474,820787	-45,4734	-86,5571	-132,0305	22,2759	22,1252	22,4300	47,4062
14.04.16 19:47:12	  42474,824445	-45,1443	-89,1027	-134,2470	22,2732	22,1298	22,4100	47,3517
14.04.16 19:52:29	  42474,828113	-45,3616	-89,5684	-134,9300	22,2780	22,0694	22,3900	47,4457
14.04.16 19:57:45	  42474,831771	-45,4485	-89,2083	-134,6568	22,2774	22,0731	22,3700	47,4505
14.04.16 20:03:01	  42474,835428	-44,6600	-90,6798	-135,3398	22,2109	22,0492	22,3600	47,4678
14.04.16 20:08:17	  42474,839086	-45,6659	-92,6666	-138,3324	22,2123	22,0609	22,3300	47,0448
14.04.16 20:13:33	  42474,842743	-44,2813	-92,6728	-136,9541	22,2094	22,0544	22,3100	47,1685
14.04.16 20:18:50	  42474,846412	-44,6973	-93,3061	-138,0034	22,2155	22,0639	22,2900	47,0844
14.04.16 20:24:06	  42474,850069	-48,0935	-94,9701	-143,0636	22,1588	22,0422	22,2700	47,2967
14.04.16 20:29:22	  42474,853727	-48,9317	-95,5537	-144,4854	22,1584	22,0379	22,2500	47,2126
14.04.16 20:34:38	  42474,857384	-48,0314	-96,6154	-144,6468	22,1509	22,0037	22,2400	47,3777
14.04.16 20:39:55	  42474,861053	-51,0986	-96,8203	-147,9189	22,1502	21,9912	22,2200	47,1163
14.04.16 20:45:11	  42474,864711	-52,4148	-96,7520	-149,1668	22,0922	21,9918	22,2000	47,1211
14.04.16 20:50:27	  42474,868368	-51,2600	-96,6402	-147,9002	22,0908	21,9307	22,1800	47,2144
14.04.16 20:55:43	  42474,872025	-54,3768	-96,7396	-151,1164	22,0873	21,9352	22,1600	46,9238
14.04.16 21:01:00	  42474,875694	-55,2647	-96,7520	-152,0167	22,0879	21,9509	22,1500	47,1181
14.04.16 21:06:16	  42474,879352	-56,5189	-97,1121	-153,6310	22,0225	21,9303	22,1300	47,0048
14.04.16 21:11:32	  42474,883009	-55,0908	-96,6713	-151,7621	22,0259	21,9417	22,1100	47,0095
14.04.16 21:16:48	  42474,886667	-56,8852	-96,6775	-153,5627	22,0277	21,8839	22,0900	47,0436
14.04.16 21:22:05	  42474,890336	-59,3190	-97,2177	-156,5367	22,0191	21,8729	22,0700	46,8421
14.04.16 21:27:21	  42474,893993	-57,4129	-96,7334	-154,1463	22,0275	21,8497	22,0500	46,9646
14.04.16 21:32:37	  42474,897650	-59,2507	-96,8141	-156,0648	22,0259	21,8636	22,0300	46,9103
14.04.16 21:37:53	  42474,901308	-61,7653	-97,7019	-159,4673	21,9643	21,7994	22,0000	46,8437
14.04.16 21:43:10	  42474,904977	-62,1627	-98,1241	-160,2868	21,9608	21,8097	21,9800	46,8190
14.04.16 21:48:26	  42474,908634	-64,9939	-98,9251	-163,9190	21,9610	21,8111	21,9600	46,6473
14.04.16 21:53:42	  42474,912292	-66,6268	-98,4967	-165,1235	21,9009	21,8181	21,9400	46,4464
14.04.16 21:58:58	  42474,915949	-67,2539	-99,3721	-166,6260	21,8972	21,7496	21,9100	46,5269
14.04.16 22:04:15	  42474,919618	-68,6012	-99,4901	-168,0913	21,9022	21,7386	21,9000	46,3385
14.04.16 22:09:31	  42474,923275	-69,6008	-99,8440	-169,4448	21,8988	21,7603	21,8800	46,0790
14.04.16 22:14:47	  42474,926933	-71,7491	-99,4404	-171,1895	21,8982	21,7395	21,8700	46,5362
14.04.16 22:20:03	  42474,930590	-72,7922	-101,2099	-174,0021	21,8384	21,7607	21,8600	46,4945
14.04.16 22:25:20	  42474,934259	-73,1585	-101,9612	-175,1197	21,8428	21,6742	21,8400	46,4991
14.04.16 22:30:36	  42474,937917	-75,0832	-101,6570	-176,7402	21,8356	21,6840	21,8300	46,4575
14.04.16 22:35:52	  42474,941574	-76,0518	-102,2778	-178,3296	21,7758	21,6241	21,8000	46,2156
14.04.16 22:41:08	  42474,945232	-76,6416	-103,3023	-179,9439	21,7721	21,6891	21,7700	46,1495
14.04.16 22:46:24	  42474,948889	-77,4612	-103,9791	-181,4403	21,7716	21,6123	21,7600	46,3419
14.04.16 22:51:41	  42474,952558	-78,5726	-103,4016	-181,9742	21,7756	21,6153	21,7400	46,2296
14.04.16 22:56:57	  42474,956215	-79,5970	-103,3768	-182,9738	21,7691	21,6170	21,7200	45,9712
14.04.16 23:02:13	  42474,959873	-81,3603	-103,4948	-184,8551	21,7152	21,6178	21,7000	45,8006
14.04.16 23:07:29	  42474,963530	-81,9750	-104,2709	-186,2459	21,7118	21,5785	21,6800	45,8054
14.04.16 23:12:46	  42474,967199	-83,4279	-104,6062	-188,0340	21,7118	21,5624	21,6600	46,0145
14.04.16 23:18:02	  42474,970856	-84,7628	-104,8421	-189,6049	21,6484	21,5521	21,6400	45,7566
14.04.16 23:23:18	  42474,974514	-85,8493	-105,5188	-191,3682	21,6459	21,4935	21,6200	45,8779
14.04.16 23:28:34	  42474,978171	-86,9110	-105,9038	-192,8148	21,6443	21,5130	21,6000	45,7660
14.04.16 23:33:51	  42474,981840	-87,1966	-106,3074	-193,5040	21,6495	21,4955	21,5800	45,5376
14.04.16 23:39:07	  42474,985498	-88,4570	-106,0466	-194,5036	21,6459	21,5179	21,5600	45,5424
14.04.16 23:44:23	  42474,989155	-88,5936	-107,4933	-196,0869	21,6569	21,4425	21,5500	45,5884
14.04.16 23:49:39	  42474,992812	-89,0096	-107,4560	-196,4656	21,5840	21,5031	21,5200	45,3190
14.04.16 23:54:56	  42474,996481	-90,8350	-108,7288	-199,5638	21,5839	21,4451	21,5100	45,4815
15.04.16 00:00:12	  42475,000139	-90,7915	-110,2003	-200,9918	21,5813	21,4506	21,4900	45,1080
15.04.16 00:05:28	  42475,003796	-90,7667	-109,9768	-200,7435	21,5825	21,4446	21,4700	45,0838
15.04.16 00:10:44	  42475,007454	-91,2634	-111,2620	-202,5254	21,5160	21,3903	21,4600	45,0427
15.04.16 00:16:01	  42475,011123	-92,0209	-111,3427	-203,3636	21,5214	21,3840	21,4400	45,0185
15.04.16 00:21:17	  42475,014780	-93,1260	-111,4793	-204,6054	21,4554	21,3962	21,4200	44,8200
15.04.16 00:26:33	  42475,018437	-93,6476	-112,5038	-206,1514	21,4584	21,3866	21,4000	44,6505
15.04.16 00:31:49	  42475,022095	-91,6049	-113,3730	-204,9779	21,4547	21,3294	21,3800	44,7718
15.04.16 00:37:05	  42475,025752	-92,6480	-114,0063	-206,6543	21,4577	21,3284	21,3600	44,6607
15.04.16 00:42:22	  42475,029421	-93,8463	-114,0994	-207,9457	21,4003	21,2630	21,3500	44,7067
15.04.16 00:47:38	  42475,033079	-93,6662	-115,4157	-209,0819	21,3963	21,2740	21,3300	44,5956
15.04.16 00:52:54	  42475,036736	-92,7287	-116,2787	-209,0074	21,3894	21,2613	21,3100	44,6297
15.04.16 00:58:10	  42475,040394	-94,5479	-117,2970	-211,8448	21,3983	21,2727	21,2900	44,4317
15.04.16 01:03:27	  42475,044063	-92,8404	-118,0048	-210,8452	21,3278	21,2739	21,2700	44,3788
15.04.16 01:08:43	  42475,047720	-93,1012	-119,1907	-212,2919	21,3317	21,2188	21,2600	44,4537
15.04.16 01:13:59	  42475,051377	-94,9763	-120,5318	-215,5080	21,3294	21,2090	21,2400	44,3139
15.04.16 01:19:15	  42475,055035	-94,8894	-121,8232	-216,7126	21,3268	21,2145	21,2200	44,2900
15.04.16 01:24:32	  42475,058704	-94,5665	-121,8605	-216,4269	21,2719	21,2137	21,2000	44,2372
15.04.16 01:29:48	  42475,062361	-93,6662	-122,0529	-215,7191	21,2663	21,1624	21,1800	44,2423
