Date and Time     	Excel-Time    	1-Laser	2-Laser	3-Sum  	4-TC1  	5-TC2  	6-Tair 	7-rH%  
12.05.17 05:39:54	  42867,236042	 153,75	 479,67	 633,42	  20,07	  20,33	  20,60	  48,34
12.05.17 05:42:30	  42867,237847	 153,59	 479,73	 633,32	  20,07	  20,33	  20,59	  48,43
12.05.17 05:44:59	  42867,239572	 154,98	 479,74	 634,72	  20,07	  20,33	  20,59	  48,56
12.05.17 05:47:29	  42867,241308	 155,82	 479,74	 635,56	  20,07	  20,33	  20,58	  48,62
12.05.17 05:49:58	  42867,243032	 155,89	 479,75	 635,64	  20,08	  20,33	  20,59	  48,56
12.05.17 05:52:27	  42867,244757	 155,87	 479,79	 635,66	  20,07	  20,33	  20,59	  48,62
12.05.17 05:54:56	  42867,246481	 155,89	 479,83	 635,72	  20,07	  20,33	  20,59	  48,65
12.05.17 05:57:25	  42867,248206	 155,87	 480,84	 636,70	  20,07	  20,33	  20,58	  48,62
12.05.17 05:59:55	  42867,249942	 155,92	 480,00	 635,92	  20,01	  20,33	  20,58	  48,65
12.05.17 06:02:30	  42867,251736	 153,48	 481,03	 634,51	  20,07	  20,33	  20,57	  48,62
12.05.17 06:05:00	  42867,253472	 153,67	 481,03	 634,70	  20,07	  20,33	  20,58	  48,74
12.05.17 06:07:29	  42867,255197	 154,54	 481,03	 635,57	  20,08	  20,33	  20,57	  48,68
12.05.17 06:09:58	  42867,256921	 154,50	 481,01	 635,51	  20,01	  20,33	  20,57	  48,71
12.05.17 06:12:27	  42867,258646	 154,54	 481,04	 635,58	  20,01	  20,33	  20,57	  48,77
12.05.17 06:14:57	  42867,260382	 154,52	 481,07	 635,58	  20,08	  20,34	  20,56	  48,80
12.05.17 06:17:26	  42867,262106	 154,48	 481,04	 635,52	  20,08	  20,33	  20,57	  48,84
12.05.17 06:19:55	  42867,263831	 154,49	 481,05	 635,54	  20,01	  20,34	  20,57	  48,90
12.05.17 06:22:24	  42867,265556	 154,55	 479,87	 634,42	  20,01	  20,34	  20,56	  48,99
12.05.17 06:25:00	  42867,267361	 154,62	 480,39	 635,01	  20,01	  20,28	  20,56	  48,96
12.05.17 06:27:29	  42867,269086	 156,79	 480,66	 637,45	  20,01	  20,34	  20,56	  48,99
12.05.17 06:29:58	  42867,270810	 156,90	 480,29	 637,19	  20,07	  20,28	  20,55	  49,06
12.05.17 06:32:28	  42867,272546	 156,66	 480,82	 637,48	  20,00	  20,28	  20,55	  49,06
12.05.17 06:34:57	  42867,274271	 156,60	 481,04	 637,65	  20,01	  20,28	  20,55	  49,09
12.05.17 06:37:26	  42867,275995	 156,02	 481,02	 637,04	  20,01	  20,28	  20,55	  49,12
12.05.17 06:39:55	  42867,277720	 155,97	 481,03	 636,99	  20,01	  20,28	  20,54	  49,18
12.05.17 06:42:25	  42867,279456	 155,88	 481,03	 636,91	  20,00	  20,28	  20,54	  49,12
12.05.17 06:45:00	  42867,281250	 154,40	 481,02	 635,42	  20,01	  20,28	  20,54	  49,18
12.05.17 06:47:30	  42867,282986	 154,46	 480,95	 635,40	  20,01	  20,35	  20,54	  49,21
12.05.17 06:49:59	  42867,284711	 154,23	 481,13	 635,36	  20,01	  20,28	  20,53	  49,24
12.05.17 06:52:28	  42867,286435	 154,59	 481,02	 635,61	  20,01	  20,28	  20,53	  49,24
12.05.17 06:54:57	  42867,288160	 154,64	 480,96	 635,60	  20,01	  20,28	  20,53	  49,31
12.05.17 06:57:26	  42867,289884	 154,59	 481,03	 635,62	  20,01	  20,28	  20,52	  49,30
12.05.17 06:59:56	  42867,291620	 154,56	 480,23	 634,78	  20,00	  20,28	  20,52	  49,34
12.05.17 07:02:25	  42867,293345	 154,53	 481,04	 635,57	  20,01	  20,28	  20,52	  49,34
12.05.17 07:04:54	  42867,295069	 154,57	 481,02	 635,60	  20,01	  20,28	  20,52	  49,40
12.05.17 07:07:30	  42867,296875	 154,55	 481,03	 635,58	  20,01	  20,28	  20,52	  49,43
12.05.17 07:09:59	  42867,298600	 154,53	 481,03	 635,55	  20,01	  20,28	  20,52	  49,49
12.05.17 07:12:28	  42867,300324	 155,74	 480,51	 636,24	  19,95	  20,28	  20,52	  49,56
12.05.17 07:14:58	  42867,302060	 156,72	 480,15	 636,88	  20,01	  20,28	  20,52	  49,84
12.05.17 07:17:27	  42867,303785	 157,19	 479,74	 636,93	  19,95	  20,28	  20,52	  50,06
12.05.17 07:19:56	  42867,305509	 157,15	 478,99	 636,14	  19,95	  20,28	  20,50	  49,87
12.05.17 07:22:25	  42867,307234	 157,17	 478,92	 636,09	  20,01	  20,28	  20,50	  49,80
12.05.17 07:24:54	  42867,308958	 156,72	 478,81	 635,53	  20,01	  20,21	  20,51	  49,84
12.05.17 07:27:30	  42867,310764	 156,24	 478,77	 635,01	  20,01	  20,28	  20,50	  50,06
12.05.17 07:30:00	  42867,312500	 155,88	 478,66	 634,54	  19,95	  20,28	  20,50	  49,84
12.05.17 07:32:29	  42867,314225	 154,57	 478,96	 633,53	  19,95	  20,28	  20,50	  49,90
12.05.17 07:34:58	  42867,315949	 154,67	 479,08	 633,75	  20,01	  20,27	  20,49	  49,84
12.05.17 07:37:27	  42867,317674	 155,51	 479,01	 634,52	  19,95	  20,27	  20,49	  49,90
12.05.17 07:39:56	  42867,319398	 155,00	 479,55	 634,55	  19,94	  20,20	  20,49	  49,93
12.05.17 07:42:26	  42867,321134	 154,80	 479,64	 634,44	  19,95	  20,20	  20,49	  50,31
12.05.17 07:44:55	  42867,322859	 154,89	 479,65	 634,53	  19,94	  20,27	  20,49	  50,46
12.05.17 07:47:25	  42867,324595	 154,79	 479,19	 633,98	  19,95	  20,27	  20,49	  50,40
12.05.17 07:50:00	  42867,326389	 154,54	 479,54	 634,08	  19,94	  20,27	  20,49	  50,37
12.05.17 07:52:30	  42867,328125	 154,68	 479,12	 633,80	  19,95	  20,20	  20,49	  50,34
12.05.17 07:54:59	  42867,329850	 154,53	 479,18	 633,71	  19,94	  20,26	  20,49	  50,24
12.05.17 07:57:28	  42867,331574	 154,67	 479,28	 633,96	  19,95	  20,20	  20,49	  50,34
12.05.17 07:59:57	  42867,333299	 154,54	 479,57	 634,11	  19,95	  20,26	  20,48	  50,31
12.05.17 08:02:26	  42867,335023	 154,71	 479,61	 634,31	  19,95	  20,26	  20,48	  50,31
12.05.17 08:04:56	  42867,336759	 154,59	 479,69	 634,29	  19,95	  20,20	  20,48	  50,31
12.05.17 08:07:25	  42867,338484	 154,56	 479,67	 634,23	  19,94	  20,20	  20,48	  50,43
12.05.17 08:09:54	  42867,340208	 154,59	 479,66	 634,25	  19,95	  20,20	  20,48	  50,27
12.05.17 08:12:30	  42867,342014	 154,57	 479,74	 634,31	  19,95	  20,20	  20,48	  50,43
12.05.17 08:14:59	  42867,343738	 154,53	 479,74	 634,27	  19,95	  20,20	  20,48	  50,31
12.05.17 08:17:28	  42867,345463	 154,50	 479,71	 634,21	  19,95	  20,20	  20,49	  50,37
12.05.17 08:19:58	  42867,347199	 156,10	 479,73	 635,83	  19,95	  20,26	  20,48	  50,37
12.05.17 08:22:27	  42867,348924	 154,66	 479,73	 634,39	  19,94	  20,20	  20,47	  50,37
12.05.17 08:24:56	  42867,350648	 154,81	 479,75	 634,56	  19,95	  20,26	  20,48	  50,37
12.05.17 08:27:25	  42867,352373	 155,14	 479,71	 634,85	  19,95	  20,26	  20,48	  50,34
12.05.17 08:29:54	  42867,354097	 156,25	 479,71	 635,96	  19,94	  20,25	  20,47	  50,34
12.05.17 08:32:30	  42867,355903	 157,22	 480,05	 637,27	  19,94	  20,19	  20,48	  50,21
12.05.17 08:35:00	  42867,357639	 157,20	 481,09	 638,29	  19,95	  20,18	  20,48	  50,24
12.05.17 08:37:29	  42867,359363	 157,11	 481,03	 638,15	  19,95	  20,24	  20,48	  50,56
12.05.17 08:39:58	  42867,361088	 156,85	 481,02	 637,88	  19,94	  20,24	  20,49	  50,78
12.05.17 08:42:27	  42867,362813	 156,80	 481,03	 637,84	  19,95	  20,17	  20,48	  50,59
12.05.17 08:44:56	  42867,364537	 156,27	 481,03	 637,30	  20,01	  20,23	  20,49	  50,59
12.05.17 08:47:26	  42867,366273	 156,34	 481,03	 637,37	  20,01	  20,23	  20,49	  50,56
12.05.17 08:49:55	  42867,367998	 157,20	 481,02	 638,22	  20,00	  20,23	  20,50	  50,72
12.05.17 08:52:24	  42867,369722	 156,60	 480,75	 637,35	  19,95	  20,22	  20,49	  50,75
12.05.17 08:55:00	  42867,371528	 156,09	 479,76	 635,85	  20,01	  20,22	  20,50	  50,68
12.05.17 08:57:29	  42867,373252	 155,89	 479,92	 635,81	  20,01	  20,22	  20,50	  50,72
12.05.17 08:59:58	  42867,374977	 156,04	 479,66	 635,70	  19,95	  20,21	  20,50	  50,62
12.05.17 09:02:28	  42867,376713	 155,99	 479,99	 635,98	  20,01	  20,21	  20,51	  50,84
12.05.17 09:04:57	  42867,378438	 155,88	 479,40	 635,29	  20,01	  20,20	  20,51	  50,72
12.05.17 09:07:26	  42867,380162	 155,84	 479,63	 635,47	  20,01	  20,20	  20,52	  50,72
12.05.17 09:09:55	  42867,381887	 156,26	 480,79	 637,05	  20,01	  20,20	  20,53	  50,75
12.05.17 09:12:24	  42867,383611	 157,23	 481,02	 638,25	  20,01	  20,20	  20,53	  50,75
12.05.17 09:15:00	  42867,385417	 157,21	 481,02	 638,23	  20,00	  20,26	  20,54	  50,91
12.05.17 09:17:30	  42867,387153	 157,20	 481,01	 638,21	  20,00	  20,19	  20,54	  50,91
12.05.17 09:19:59	  42867,388877	 156,67	 481,02	 637,69	  20,01	  20,25	  20,55	  50,91
12.05.17 09:22:28	  42867,390602	 155,97	 481,04	 637,01	  20,01	  20,25	  20,56	  50,88
12.05.17 09:24:57	  42867,392326	 156,57	 481,01	 637,58	  20,06	  20,24	  20,56	  50,94
12.05.17 09:27:26	  42867,394051	 157,21	 479,63	 636,84	  20,08	  20,24	  20,58	  51,04
12.05.17 09:29:56	  42867,395787	 157,16	 479,71	 636,87	  20,08	  20,23	  20,59	  51,10
12.05.17 09:32:25	  42867,397512	 156,36	 479,77	 636,14	  20,07	  20,23	  20,60	  51,07
12.05.17 09:35:01	  42867,399317	 156,18	 480,43	 636,61	  20,07	  20,22	  20,61	  51,04
12.05.17 09:37:30	  42867,401042	 155,97	 481,10	 637,06	  20,07	  20,22	  20,61	  51,11
12.05.17 09:39:59	  42867,402766	 155,87	 479,99	 635,86	  20,07	  20,21	  20,62	  51,05
12.05.17 09:42:28	  42867,404491	 156,16	 479,77	 635,93	  20,13	  20,27	  20,63	  51,11
12.05.17 09:44:58	  42867,406227	 156,02	 479,79	 635,81	  20,14	  20,26	  20,64	  51,17
12.05.17 09:47:27	  42867,407951	 156,10	 479,87	 635,96	  20,14	  20,26	  20,65	  51,24
12.05.17 09:49:56	  42867,409676	 155,97	 479,74	 635,71	  20,14	  20,26	  20,67	  51,37
12.05.17 09:52:25	  42867,411401	 155,87	 479,76	 635,63	  20,13	  20,25	  20,68	  51,30
12.05.17 09:54:54	  42867,413125	 155,18	 479,72	 634,90	  20,13	  20,31	  20,69	  51,37
12.05.17 09:57:30	  42867,414931	 155,03	 479,74	 634,78	  20,14	  20,24	  20,70	  51,40
12.05.17 10:00:00	  42867,416667	 155,69	 479,74	 635,42	  20,19	  20,24	  20,71	  51,43
12.05.17 10:02:29	  42867,418391	 155,79	 479,77	 635,56	  20,13	  20,30	  20,73	  51,47
12.05.17 10:04:58	  42867,420116	 155,90	 479,71	 635,61	  20,13	  20,29	  20,74	  51,50
12.05.17 10:07:27	  42867,421840	 155,90	 480,28	 636,18	  20,19	  20,28	  20,75	  51,53
12.05.17 10:09:56	  42867,423565	 155,90	 479,94	 635,84	  20,20	  20,28	  20,76	  51,47
12.05.17 10:12:26	  42867,425301	 155,20	 480,12	 635,31	  20,20	  20,34	  20,77	  51,47
12.05.17 10:14:55	  42867,427025	 154,61	 480,74	 635,35	  20,20	  20,28	  20,78	  51,63
12.05.17 10:17:31	  42867,428831	 154,56	 480,94	 635,50	  20,20	  20,27	  20,80	  51,67
12.05.17 10:20:00	  42867,430556	 154,60	 480,45	 635,05	  20,20	  20,33	  20,81	  51,51
12.05.17 10:22:29	  42867,432280	 154,59	 480,26	 634,86	  20,26	  20,33	  20,82	  51,64
12.05.17 10:24:58	  42867,434005	 154,60	 479,87	 634,47	  20,27	  20,33	  20,83	  51,70
12.05.17 10:27:28	  42867,435741	 154,59	 479,81	 634,40	  20,26	  20,32	  20,85	  51,80
12.05.17 10:29:57	  42867,437465	 154,62	 479,97	 634,58	  20,26	  20,32	  20,87	  51,89
12.05.17 10:32:26	  42867,439190	 154,46	 479,89	 634,35	  20,26	  20,32	  20,88	  51,90
12.05.17 10:34:55	  42867,440914	 154,13	 480,08	 634,22	  20,25	  20,31	  20,89	  51,83
12.05.17 10:37:24	  42867,442639	 153,56	 480,01	 633,57	  20,32	  20,37	  20,89	  51,90
12.05.17 10:40:00	  42867,444444	 153,73	 480,01	 633,74	  20,32	  20,37	  20,91	  51,99
12.05.17 10:42:30	  42867,446181	 154,43	 479,84	 634,27	  20,33	  20,36	  20,93	  52,12
12.05.17 10:44:59	  42867,447905	 154,26	 479,80	 634,06	  20,32	  20,36	  20,94	  51,97
12.05.17 10:47:28	  42867,449630	 153,51	 479,80	 633,31	  20,33	  20,35	  20,95	  52,19
12.05.17 10:49:57	  42867,451354	 153,30	 479,80	 633,11	  20,39	  20,35	  20,98	  52,32
12.05.17 10:52:26	  42867,453079	 153,27	 479,68	 632,95	  20,38	  20,34	  20,98	  52,41
12.05.17 10:54:56	  42867,454815	 153,29	 479,82	 633,11	  20,38	  20,34	  21,00	  52,29
12.05.17 10:57:25	  42867,456539	 153,28	 479,80	 633,08	  20,38	  20,40	  21,01	  52,38
12.05.17 11:00:01	  42867,458345	 153,32	 479,81	 633,13	  20,39	  20,40	  21,03	  52,51
12.05.17 11:02:30	  42867,460069	 153,29	 479,84	 633,13	  20,39	  20,40	  21,05	  52,29
12.05.17 11:04:59	  42867,461794	 153,28	 480,12	 633,40	  20,39	  20,39	  21,06	  52,64
12.05.17 11:07:28	  42867,463518	 153,07	 480,88	 633,95	  20,39	  20,39	  21,07	  52,70
12.05.17 11:09:58	  42867,465255	 152,72	 480,85	 633,58	  20,45	  20,45	  21,10	  52,83
12.05.17 11:12:27	  42867,466979	 153,03	 480,33	 633,36	  20,45	  20,44	  21,11	  52,93
12.05.17 11:14:56	  42867,468704	 152,92	 480,81	 633,73	  20,43	  20,44	  21,12	  52,68
12.05.17 11:17:25	  42867,470428	 152,27	 480,10	 632,37	  20,43	  20,44	  21,13	  52,90
12.05.17 11:19:54	  42867,472153	 152,36	 481,13	 633,49	  20,51	  20,43	  21,15	  52,62
12.05.17 11:22:30	  42867,473958	 152,06	 480,22	 632,28	  20,50	  20,49	  21,16	  52,93
12.05.17 11:25:00	  42867,475695	 152,05	 480,13	 632,18	  20,51	  20,49	  21,18	  53,12
12.05.17 11:27:29	  42867,477419	 152,02	 479,84	 631,87	  20,50	  20,48	  21,20	  53,16
12.05.17 11:29:58	  42867,479144	 152,15	 479,84	 632,00	  20,51	  20,48	  21,21	  53,25
12.05.17 11:32:27	  42867,480868	 153,30	 479,87	 633,17	  20,58	  20,53	  21,23	  53,32
12.05.17 11:34:56	  42867,482593	 152,00	 479,82	 631,83	  20,50	  20,53	  21,26	  53,32
12.05.17 11:37:26	  42867,484329	 151,14	 481,12	 632,25	  20,57	  20,53	  21,27	  53,35
12.05.17 11:39:55	  42867,486053	 152,69	 481,18	 633,87	  20,58	  20,52	  21,30	  53,27
12.05.17 11:42:31	  42867,487859	 153,31	 481,16	 634,47	  20,57	  20,58	  21,31	  53,55
12.05.17 11:45:00	  42867,489583	 151,15	 481,07	 632,22	  20,63	  20,51	  21,34	  53,58
12.05.17 11:47:29	  42867,491308	 150,83	 480,32	 631,15	  20,63	  20,57	  21,35	  53,62
12.05.17 11:49:58	  42867,493032	 150,86	 480,47	 631,32	  20,63	  20,57	  21,37	  53,40
12.05.17 11:52:28	  42867,494769	 150,74	 481,00	 631,74	  20,63	  20,56	  21,38	  53,65
12.05.17 11:54:57	  42867,496493	 153,28	 479,89	 633,16	  20,70	  20,56	  21,39	  53,43
12.05.17 11:57:26	  42867,498218	 152,61	 481,14	 633,75	  20,70	  20,62	  21,41	  53,41
12.05.17 11:59:55	  42867,499942	 151,74	 481,19	 632,93	  20,70	  20,62	  21,42	  53,97
12.05.17 12:02:24	  42867,501667	 151,48	 480,51	 632,00	  20,70	  20,62	  21,44	  53,81
12.05.17 12:05:00	  42867,503472	 150,77	 480,09	 630,87	  20,72	  20,62	  21,45	  54,13
12.05.17 12:07:30	  42867,505208	 150,77	 480,56	 631,32	  20,78	  20,67	  21,46	  54,19
12.05.17 12:09:59	  42867,506933	 152,68	 480,69	 633,37	  20,78	  20,61	  21,48	  53,88
12.05.17 12:12:28	  42867,508657	 152,56	 481,24	 633,80	  20,77	  20,66	  21,50	  54,01
12.05.17 12:14:57	  42867,510382	 150,67	 481,23	 631,90	  20,77	  20,66	  21,51	  54,29
12.05.17 12:17:26	  42867,512106	 150,38	 481,19	 631,57	  20,76	  20,66	  21,53	  54,42
12.05.17 12:19:56	  42867,513843	 150,82	 480,71	 631,53	  20,76	  20,66	  21,55	  54,30
12.05.17 12:22:25	  42867,515567	 150,56	 480,87	 631,43	  20,83	  20,72	  21,57	  54,27
12.05.17 12:25:01	  42867,517373	 150,37	 480,12	 630,48	  20,83	  20,71	  21,58	  53,74
12.05.17 12:27:30	  42867,519097	 150,36	 479,96	 630,32	  20,82	  20,71	  21,59	  54,12
12.05.17 12:29:59	  42867,520822	 150,77	 479,94	 630,70	  20,83	  20,77	  21,61	  53,93
12.05.17 12:32:28	  42867,522546	 149,19	 480,29	 629,48	  20,83	  20,71	  21,62	  54,15
12.05.17 12:34:58	  42867,524282	 153,21	 481,21	 634,42	  20,89	  20,77	  21,64	  53,94
12.05.17 12:37:27	  42867,526007	 152,08	 481,26	 633,34	  20,89	  20,77	  21,65	  54,09
12.05.17 12:39:56	  42867,527732	 150,92	 481,18	 632,10	  20,89	  20,76	  21,68	  54,19
12.05.17 12:42:25	  42867,529456	 149,64	 480,06	 629,70	  20,95	  20,82	  21,68	  53,82
12.05.17 12:44:54	  42867,531181	 151,00	 480,50	 631,50	  20,95	  20,82	  21,70	  53,98
12.05.17 12:47:30	  42867,532986	 149,19	 479,96	 629,15	  20,96	  20,82	  21,71	  53,95
12.05.17 12:50:00	  42867,534722	 149,73	 479,97	 629,70	  20,96	  20,82	  21,73	  54,04
12.05.17 12:52:29	  42867,536447	 152,86	 479,93	 632,79	  20,95	  20,81	  21,75	  53,98
12.05.17 12:54:58	  42867,538171	 152,25	 479,92	 632,18	  20,95	  20,87	  21,76	  54,27
12.05.17 12:57:27	  42867,539896	 149,20	 480,31	 629,51	  21,02	  20,87	  21,78	  54,17
12.05.17 12:59:56	  42867,541620	 150,71	 480,19	 630,90	  21,02	  20,87	  21,79	  53,80
12.05.17 13:02:26	  42867,543356	 149,22	 481,23	 630,44	  21,02	  20,87	  21,81	  54,05
12.05.17 13:04:55	  42867,545081	 149,24	 480,17	 629,40	  21,01	  20,86	  21,82	  53,99
12.05.17 13:07:31	  42867,546887	 152,54	 479,94	 632,47	  21,08	  20,86	  21,84	  54,09
12.05.17 13:10:00	  42867,548611	 151,90	 479,95	 631,85	  21,08	  20,92	  21,86	  53,91
12.05.17 13:12:29	  42867,550336	 149,20	 479,95	 629,16	  21,08	  20,92	  21,87	  53,88
12.05.17 13:14:58	  42867,552060	 149,28	 480,26	 629,54	  21,08	  20,92	  21,88	  53,57
12.05.17 13:17:28	  42867,553796	 149,22	 480,88	 630,10	  21,14	  20,91	  21,90	  53,76
12.05.17 13:19:57	  42867,555521	 149,20	 481,20	 630,40	  21,09	  20,98	  21,91	  53,85
12.05.17 13:22:26	  42867,557245	 149,22	 481,11	 630,33	  21,15	  20,97	  21,92	  53,63
12.05.17 13:24:55	  42867,558970	 152,25	 480,44	 632,69	  21,14	  20,97	  21,94	  53,54
12.05.17 13:27:24	  42867,560694	 152,09	 480,07	 632,16	  21,14	  20,97	  21,95	  53,45
12.05.17 13:30:00	  42867,562500	 149,30	 480,00	 629,29	  21,14	  20,97	  21,97	  53,36
12.05.17 13:32:30	  42867,564236	 149,25	 481,03	 630,28	  21,21	  21,03	  21,98	  53,30
12.05.17 13:34:59	  42867,565961	 149,23	 480,00	 629,23	  21,21	  21,03	  22,00	  53,33
12.05.17 13:37:28	  42867,567685	 149,33	 480,00	 629,33	  21,20	  21,02	  22,01	  53,24
12.05.17 13:39:57	  42867,569410	 149,40	 479,99	 629,39	  21,20	  21,02	  22,02	  53,52
12.05.17 13:42:26	  42867,571134	 150,87	 479,97	 630,85	  21,20	  21,03	  22,03	  53,62
12.05.17 13:44:56	  42867,572870	 153,43	 480,51	 633,93	  21,27	  21,08	  22,05	  53,84
12.05.17 13:47:25	  42867,574595	 152,81	 480,30	 633,11	  21,27	  21,08	  22,07	  53,50
12.05.17 13:50:01	  42867,576400	 150,80	 480,11	 630,91	  21,26	  21,08	  22,09	  53,47
12.05.17 13:52:30	  42867,578125	 149,27	 480,03	 629,29	  21,27	  21,08	  22,11	  53,44
12.05.17 13:54:59	  42867,579850	 149,25	 480,62	 629,87	  21,33	  21,14	  22,12	  53,47
12.05.17 13:57:28	  42867,581574	 149,59	 481,13	 630,72	  21,33	  21,14	  22,13	  53,38
12.05.17 13:59:58	  42867,583310	 152,69	 480,02	 632,72	  21,33	  21,14	  22,15	  53,42
12.05.17 14:02:27	  42867,585035	 151,32	 480,04	 631,36	  21,33	  21,13	  22,17	  53,39
12.05.17 14:04:56	  42867,586759	 149,30	 480,22	 629,52	  21,33	  21,13	  22,18	  53,39
12.05.17 14:07:25	  42867,588484	 149,39	 481,16	 630,56	  21,39	  21,13	  22,19	  53,30
12.05.17 14:09:54	  42867,590208	 149,33	 480,58	 629,91	  21,40	  21,19	  22,21	  53,42
12.05.17 14:12:30	  42867,592014	 149,31	 480,42	 629,73	  21,39	  21,19	  22,23	  53,62
12.05.17 14:15:00	  42867,593750	 149,30	 480,07	 629,37	  21,40	  21,19	  22,23	  53,62
12.05.17 14:17:29	  42867,595475	 149,33	 480,63	 629,96	  21,39	  21,25	  22,25	  53,49
12.05.17 14:19:58	  42867,597199	 149,96	 481,37	 631,32	  21,45	  21,25	  22,25	  53,49
12.05.17 14:22:27	  42867,598924	 150,11	 480,61	 630,72	  21,46	  21,26	  22,27	  53,71
12.05.17 14:24:56	  42867,600648	 149,69	 480,39	 630,08	  21,46	  21,26	  22,29	  53,69
12.05.17 14:27:26	  42867,602384	 149,28	 480,21	 629,49	  21,46	  21,25	  22,31	  53,72
12.05.17 14:29:55	  42867,604109	 149,27	 480,26	 629,53	  21,52	  21,32	  22,33	  53,63
12.05.17 14:32:31	  42867,605914	 149,25	 480,10	 629,35	  21,52	  21,31	  22,35	  53,54
12.05.17 14:35:00	  42867,607639	 151,42	 480,06	 631,48	  21,52	  21,31	  22,36	  53,63
12.05.17 14:37:29	  42867,609363	 151,28	 480,06	 631,34	  21,53	  21,31	  22,38	  53,61
12.05.17 14:39:58	  42867,611088	 149,30	 480,77	 630,06	  21,58	  21,31	  22,40	  53,48
12.05.17 14:42:28	  42867,612824	 149,36	 481,04	 630,40	  21,59	  21,37	  22,42	  53,64
12.05.17 14:44:57	  42867,614549	 149,28	 481,07	 630,36	  21,58	  21,37	  22,44	  53,74
12.05.17 14:47:26	  42867,616273	 149,42	 480,84	 630,26	  21,59	  21,37	  22,45	  53,71
12.05.17 14:49:55	  42867,617998	 152,09	 480,43	 632,52	  21,64	  21,43	  22,47	  53,87
12.05.17 14:52:31	  42867,619803	 149,28	 481,30	 630,58	  21,65	  21,43	  22,48	  53,93
12.05.17 14:55:00	  42867,621528	 152,50	 480,10	 632,60	  21,64	  21,43	  22,51	  54,00
12.05.17 14:57:30	  42867,623264	 149,33	 480,07	 629,40	  21,64	  21,43	  22,53	  54,16
12.05.17 14:59:59	  42867,624988	 149,28	 480,10	 629,38	  21,64	  21,43	  22,54	  53,97
12.05.17 15:02:28	  42867,626713	 149,30	 480,09	 629,39	  21,65	  21,49	  22,55	  53,94
12.05.17 15:04:57	  42867,628438	 150,89	 480,47	 631,36	  21,71	  21,49	  22,56	  54,01
12.05.17 15:07:26	  42867,630162	 149,33	 481,26	 630,59	  21,71	  21,48	  22,58	  53,98
12.05.17 15:09:56	  42867,631898	 149,32	 480,67	 630,00	  21,71	  21,49	  22,60	  54,04
12.05.17 15:12:25	  42867,633623	 149,33	 481,04	 630,37	  21,72	  21,49	  22,62	  54,23
12.05.17 15:15:01	  42867,635428	 149,29	 480,21	 629,50	  21,78	  21,55	  22,63	  54,20
12.05.17 15:17:30	  42867,637153	 149,33	 480,08	 629,42	  21,77	  21,55	  22,64	  54,27
12.05.17 15:19:59	  42867,638877	 149,32	 480,12	 629,43	  21,76	  21,55	  22,66	  54,24
12.05.17 15:22:28	  42867,640602	 149,34	 480,21	 629,55	  21,78	  21,61	  22,67	  54,15
12.05.17 15:24:58	  42867,642338	 149,33	 481,41	 630,74	  21,84	  21,61	  22,68	  53,99
12.05.17 15:27:27	  42867,644062	 149,35	 481,40	 630,75	  21,83	  21,62	  22,70	  53,96
12.05.17 15:29:56	  42867,645787	 149,30	 480,91	 630,21	  21,84	  21,62	  22,72	  53,90
12.05.17 15:32:25	  42867,647512	 149,45	 480,59	 630,03	  21,84	  21,62	  22,73	  54,22
12.05.17 15:35:01	  42867,649317	 149,33	 481,07	 630,40	  21,84	  21,62	  22,73	  54,50
12.05.17 15:37:30	  42867,651042	 149,46	 480,17	 629,63	  21,84	  21,63	  22,74	  54,25
12.05.17 15:40:00	  42867,652778	 149,37	 479,32	 628,69	  21,90	  21,62	  22,76	  54,35
12.05.17 15:42:29	  42867,654502	 149,57	 479,80	 629,37	  21,90	  21,69	  22,77	  54,29
12.05.17 15:44:58	  42867,656227	 149,80	 479,45	 629,25	  21,90	  21,69	  22,78	  54,19
12.05.17 15:47:27	  42867,657951	 150,45	 479,79	 630,24	  21,90	  21,69	  22,79	  54,23
12.05.17 15:49:56	  42867,659676	 150,71	 481,46	 632,16	  21,90	  21,69	  22,80	  54,60
12.05.17 15:52:26	  42867,661412	 150,34	 481,45	 631,79	  21,97	  21,76	  22,81	  54,57
12.05.17 15:54:55	  42867,663137	 149,45	 480,30	 629,75	  21,96	  21,76	  22,83	  54,73
12.05.17 15:57:31	  42867,664942	 149,39	 480,94	 630,33	  21,96	  21,76	  22,84	  54,76
12.05.17 16:00:00	  42867,666667	 149,32	 479,65	 628,97	  21,96	  21,76	  22,85	  54,89
12.05.17 16:02:29	  42867,668391	 149,69	 479,26	 628,96	  21,97	  21,76	  22,86	  54,61
12.05.17 16:04:58	  42867,670116	 149,38	 479,08	 628,46	  21,97	  21,76	  22,87	  54,67
12.05.17 16:07:28	  42867,671852	 149,34	 479,32	 628,66	  22,02	  21,76	  22,89	  54,65
12.05.17 16:09:57	  42867,673576	 149,37	 481,49	 630,85	  22,03	  21,83	  22,91	  54,90
12.05.17 16:12:26	  42867,675301	 149,40	 481,48	 630,88	  22,02	  21,82	  22,93	  54,74
12.05.17 16:14:55	  42867,677025	 149,51	 481,47	 630,98	  22,03	  21,82	  22,95	  54,69
12.05.17 16:17:31	  42867,678831	 149,96	 480,60	 630,56	  22,03	  21,82	  22,97	  54,53
12.05.17 16:20:00	  42867,680556	 149,35	 481,21	 630,56	  22,03	  21,83	  22,97	  55,40
12.05.17 16:22:30	  42867,682292	 149,57	 479,74	 629,31	  22,09	  21,90	  23,00	  55,07
